Year,Name,BASIN,ISO_TIME,NATURE,LAT,LON,WMO WIND,WMO PRES,USA WIND,USA PRES,ENSO
2004,IVAN,,2004-09-09 21:00:00,TS,14.9,-72.4,,,130,922,Neutral
2004,IVAN,,2004-09-10 00:00:00,TS,15.2,-72.8,130.0,923.0,130,923,Neutral
2004,IVAN,,2004-09-10 03:00:00,TS,15.4,-73.3,,,128,927,Neutral
2004,IVAN,,2004-09-10 06:00:00,TS,15.7,-73.8,125.0,930.0,125,930,Neutral
2004,IVAN,,2004-09-10 09:00:00,TS,15.9,-74.2,,,125,932,Neutral
2004,IVAN,,2004-09-10 12:00:00,TS,16.2,-74.7,125.0,934.0,125,934,Neutral
2004,IVAN,,2004-09-10 15:00:00,TS,16.5,-75.3,,,123,937,Neutral
2004,IVAN,,2004-09-10 18:00:00,TS,16.8,-75.8,120.0,940.0,120,940,Neutral
2004,IVAN,,2004-09-10 21:00:00,TS,17.1,-76.1,,,128,933,Neutral
2004,IVAN,,2004-09-11 00:00:00,TS,17.3,-76.5,135.0,926.0,135,926,Neutral
2004,IVAN,,2004-09-11 03:00:00,TS,17.4,-77.1,,,131,924,Neutral
2004,IVAN,,2004-09-11 03:30:00,TS,17.4,-77.2,130.0,924.0,130,924,Neutral
2004,IVAN,,2004-09-11 06:00:00,TS,17.4,-77.6,130.0,923.0,130,923,Neutral
2004,IVAN,,2004-09-11 09:00:00,TS,17.5,-78.0,,,128,924,Neutral
2004,IVAN,,2004-09-11 12:00:00,TS,17.7,-78.4,125.0,925.0,125,925,Neutral
2004,IVAN,,2004-09-11 15:00:00,TS,17.9,-78.7,,,135,923,Neutral
2004,IVAN,,2004-09-11 18:00:00,TS,18.0,-79.0,145.0,920.0,145,920,Neutral
2004,IVAN,,2004-09-11 21:00:00,TS,18.1,-79.3,,,145,915,Neutral
2004,IVAN,,2004-09-12 00:00:00,TS,18.2,-79.6,145.0,910.0,145,910,Neutral
2004,IVAN,,2004-09-12 03:00:00,TS,18.3,-80.0,,,140,913,Neutral
2004,IVAN,,2004-09-12 06:00:00,TS,18.4,-80.4,135.0,915.0,135,915,Neutral
2004,IVAN,,2004-09-12 09:00:00,TS,18.6,-80.8,,,135,917,Neutral
2004,IVAN,,2004-09-12 12:00:00,TS,18.8,-81.2,135.0,919.0,135,919,Neutral
2004,IVAN,,2004-09-12 14:15:00,TS,18.9,-81.5,130.0,920.0,130,920,Neutral
2004,IVAN,,2004-09-12 15:00:00,TS,18.9,-81.6,,,130,920,Neutral
2004,IVAN,,2004-09-12 18:00:00,TS,19.1,-82.1,130.0,920.0,130,920,Neutral
2004,IVAN,,2004-09-12 21:00:00,TS,19.3,-82.5,,,135,918,Neutral
2004,IVAN,,2004-09-13 00:00:00,TS,19.5,-82.8,140.0,916.0,140,916,Neutral
2004,IVAN,,2004-09-13 03:00:00,TS,19.7,-83.2,,,140,918,Neutral
2004,IVAN,,2004-09-13 06:00:00,TS,19.9,-83.5,140.0,920.0,140,920,Neutral
2004,IVAN,,2004-09-13 09:00:00,TS,20.1,-83.8,,,140,918,Neutral
2004,IVAN,,2004-09-13 12:00:00,TS,20.4,-84.1,140.0,915.0,140,915,Neutral
2004,IVAN,,2004-09-13 15:00:00,TS,20.6,-84.4,,,140,914,Neutral
2004,IVAN,,2004-09-13 18:00:00,TS,20.9,-84.7,140.0,912.0,140,912,Neutral
2004,IVAN,,2004-09-13 21:00:00,TS,21.2,-84.8,140.0,910.0,140,910,Neutral
2004,IVAN,,2004-09-14 00:00:00,TS,21.6,-85.1,140.0,914.0,140,914,Neutral
2004,IVAN,,2004-09-14 01:00:00,TS,21.7,-85.2,140.0,916.0,140,916,Neutral
2004,IVAN,,2004-09-14 03:00:00,TS,22.0,-85.4,,,140,919,Neutral
2004,IVAN,,2004-09-14 06:00:00,TS,22.4,-85.6,140.0,924.0,140,924,Neutral
2004,IVAN,,2004-09-14 09:00:00,TS,22.7,-85.8,,,133,927,Neutral
2004,IVAN,,2004-09-14 12:00:00,TS,23.0,-86.0,125.0,930.0,125,930,Neutral
2004,IVAN,,2004-09-14 15:00:00,TS,23.3,-86.2,,,123,931,Neutral
2004,IVAN,,2004-09-14 18:00:00,TS,23.7,-86.5,120.0,931.0,120,931,Neutral
2004,IVAN,,2004-09-14 21:00:00,TS,24.2,-86.8,,,120,930,Neutral
2004,IVAN,,2004-09-15 00:00:00,TS,24.7,-87.0,120.0,928.0,120,928,Neutral
2004,IVAN,,2004-09-15 03:00:00,TS,25.1,-87.2,,,120,932,Neutral
2004,IVAN,,2004-09-15 06:00:00,TS,25.6,-87.4,120.0,935.0,120,935,Neutral
2004,IVAN,,2004-09-15 09:00:00,TS,26.1,-87.7,,,118,937,Neutral
2004,IVAN,,2004-09-15 12:00:00,TS,26.7,-87.9,115.0,939.0,115,939,Neutral
2004,IVAN,,2004-09-15 15:00:00,TS,27.3,-88.1,,,115,938,Neutral
2004,IVAN,,2004-09-15 18:00:00,TS,27.9,-88.2,115.0,937.0,115,937,Neutral
2004,IVAN,,2004-09-15 21:00:00,TS,28.4,-88.2,,,113,934,Neutral
2004,IVAN,,2004-09-16 00:00:00,TS,28.9,-88.2,110.0,931.0,110,931,Neutral
2004,IVAN,,2004-09-16 03:00:00,TS,29.4,-88.0,,,108,937,Neutral
2004,IVAN,,2004-09-16 06:00:00,TS,30.0,-87.9,105.0,943.0,105,943,Neutral
2004,IVAN,,2004-09-16 06:50:00,TS,30.2,-87.9,105.0,946.0,105,946,Neutral
2004,IVAN,,2004-09-16 09:00:00,TS,30.7,-87.8,,,90,954,Neutral
2004,IVAN,,2004-09-16 12:00:00,TS,31.4,-87.7,70.0,965.0,70,965,Neutral
2004,IVAN,,2004-09-16 15:00:00,TS,32.0,-87.6,,,60,970,Neutral
2004,IVAN,,2004-09-16 18:00:00,TS,32.5,-87.4,50.0,975.0,50,975,Neutral
2004,IVAN,,2004-09-16 21:00:00,TS,33.2,-87.0,,,40,981,Neutral
2004,IVAN,,2004-09-17 00:00:00,TS,33.8,-86.5,30.0,986.0,30,986,Neutral
2004,IVAN,,2004-09-17 03:00:00,TS,34.3,-86.2,,,28,989,Neutral
2004,IVAN,,2004-09-17 06:00:00,TS,34.7,-85.7,25.0,991.0,25,991,Neutral
2004,IVAN,,2004-09-17 09:00:00,TS,35.1,-84.9,,,23,993,Neutral
2004,IVAN,,2004-09-17 12:00:00,TS,35.4,-84.0,20.0,994.0,20,994,Neutral
2004,IVAN,,2004-09-17 15:00:00,TS,35.8,-83.2,,,20,995,Neutral
2004,IVAN,,2004-09-17 18:00:00,TS,36.2,-82.3,20.0,996.0,20,996,Neutral
2004,IVAN,,2004-09-17 21:00:00,TS,36.6,-81.4,,,20,998,Neutral
2004,IVAN,,2004-09-18 00:00:00,TS,37.0,-80.5,20.0,999.0,20,999,Neutral
2004,IVAN,,2004-09-18 03:00:00,TS,37.4,-79.5,,,18,999,Neutral
2004,IVAN,,2004-09-18 06:00:00,TS,37.7,-78.5,15.0,998.0,15,998,Neutral
2004,IVAN,,2004-09-18 09:00:00,TS,38.1,-77.5,,,15,999,Neutral
2004,IVAN,,2004-09-18 12:00:00,TS,38.4,-76.7,15.0,1000.0,15,1000,Neutral
2004,IVAN,,2004-09-18 15:00:00,TS,38.3,-76.1,,,20,1001,Neutral
2004,IVAN,,2004-09-18 18:00:00,ET,38.0,-75.5,25.0,1002.0,25,1002,Neutral
2004,IVAN,,2004-09-18 21:00:00,ET,37.8,-74.7,,,30,1003,Neutral
2004,IVAN,,2004-09-19 00:00:00,ET,37.5,-74.0,35.0,1003.0,35,1003,Neutral
2004,IVAN,,2004-09-19 03:00:00,ET,36.8,-73.9,,,35,1004,Neutral
2004,IVAN,,2004-09-19 06:00:00,ET,36.0,-74.0,35.0,1005.0,35,1005,Neutral
2004,IVAN,,2004-09-19 09:00:00,ET,35.3,-74.2,,,35,1007,Neutral
2004,IVAN,,2004-09-19 12:00:00,ET,34.5,-74.5,35.0,1008.0,35,1008,Neutral
2004,IVAN,,2004-09-19 15:00:00,ET,33.7,-75.1,,,35,1008,Neutral
2004,IVAN,,2004-09-19 18:00:00,ET,32.8,-75.8,35.0,1008.0,35,1008,Neutral
2004,IVAN,,2004-09-19 21:00:00,ET,31.9,-76.7,,,35,1008,Neutral
2004,IVAN,,2004-09-20 00:00:00,ET,31.0,-77.5,35.0,1008.0,35,1008,Neutral
2004,IVAN,,2004-09-20 03:00:00,ET,30.0,-78.1,,,35,1008,Neutral
2004,IVAN,,2004-09-20 06:00:00,ET,29.0,-78.5,35.0,1008.0,35,1008,Neutral
2004,IVAN,,2004-09-20 09:00:00,ET,28.2,-78.6,,,33,1009,Neutral
2004,IVAN,,2004-09-20 12:00:00,ET,27.5,-78.7,30.0,1009.0,30,1009,Neutral
2004,IVAN,,2004-09-20 15:00:00,ET,26.9,-78.9,,,28,1009,Neutral
2004,IVAN,,2004-09-20 18:00:00,ET,26.4,-79.1,25.0,1009.0,25,1009,Neutral
2004,IVAN,,2004-09-20 21:00:00,ET,26.2,-79.4,,,25,1009,Neutral
2004,IVAN,,2004-09-21 00:00:00,ET,26.1,-79.7,25.0,1009.0,25,1009,Neutral
2004,IVAN,,2004-09-21 03:00:00,ET,26.0,-80.1,,,25,1009,Neutral
2004,IVAN,,2004-09-21 06:00:00,ET,25.9,-80.6,25.0,1009.0,25,1009,Neutral
2004,IVAN,,2004-09-21 09:00:00,ET,25.9,-81.1,,,25,1009,Neutral
2004,IVAN,,2004-09-21 12:00:00,ET,25.8,-81.7,25.0,1009.0,25,1009,Neutral
2004,IVAN,,2004-09-21 15:00:00,ET,25.5,-82.2,,,25,1010,Neutral
2004,IVAN,,2004-09-21 18:00:00,DS,25.2,-82.8,25.0,1010.0,25,1010,Neutral
2004,IVAN,,2004-09-21 21:00:00,DS,24.9,-83.4,,,25,1010,Neutral
2004,IVAN,,2004-09-22 00:00:00,DS,24.8,-84.1,25.0,1010.0,25,1010,Neutral
2004,IVAN,,2004-09-22 03:00:00,DS,24.9,-85.1,,,25,1010,Neutral
2004,IVAN,,2004-09-22 06:00:00,DS,25.1,-86.1,25.0,1010.0,25,1010,Neutral
2004,IVAN,,2004-09-22 09:00:00,DS,25.5,-86.8,,,25,1010,Neutral
2004,IVAN,,2004-09-22 12:00:00,DS,26.0,-87.3,25.0,1010.0,25,1010,Neutral
2004,IVAN,,2004-09-22 15:00:00,DS,26.3,-88.0,,,28,1009,Neutral
2004,IVAN,,2004-09-22 18:00:00,TS,26.5,-88.6,30.0,1008.0,30,1008,Neutral
2004,IVAN,,2004-09-22 21:00:00,TS,26.8,-89.0,,,33,1008,Neutral
2004,IVAN,,2004-09-23 00:00:00,TS,27.1,-89.5,35.0,1007.0,35,1007,Neutral
2004,IVAN,,2004-09-23 03:00:00,TS,27.5,-90.2,,,35,1007,Neutral
2004,IVAN,,2004-09-23 06:00:00,TS,27.9,-91.0,35.0,1007.0,35,1007,Neutral
2004,IVAN,,2004-09-23 09:00:00,TS,28.4,-91.7,,,43,1003,Neutral
2004,IVAN,,2004-09-23 12:00:00,TS,28.9,-92.2,50.0,998.0,50,998,Neutral
2004,IVAN,,2004-09-23 15:00:00,TS,29.1,-92.5,,,45,1001,Neutral
2004,IVAN,,2004-09-23 18:00:00,TS,29.2,-92.7,40.0,1003.0,40,1003,Neutral
2004,IVAN,,2004-09-23 21:00:00,TS,29.4,-92.9,,,35,1003,Neutral
2004,IVAN,,2004-09-24 00:00:00,TS,29.6,-93.2,30.0,1003.0,30,1003,Neutral
2004,IVAN,,2004-09-24 02:00:00,TS,29.8,-93.6,30.0,1004.0,30,1004,Neutral
2004,IVAN,,2004-09-24 03:00:00,TS,29.9,-93.8,,,29,1005,Neutral
2004,IVAN,,2004-09-24 06:00:00,TS,30.1,-94.2,25.0,1009.0,25,1009,Neutral
